ID,AÑO,EDAD,SEXO,NACIONALIDAD,ESTADO CIVIL,DEPTO_HECHO,MUNIC_HECHO,BARRIO_HECHO,DIR_HECHO,ZONA_HECHO,CONDICION VICTIMA,TIPOVEHICULO,SERVICIO,CLASE ACCIDENTE,Dir_Concatenada,localizacion,punto,lat,long,alt
11531,2012,44.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 5 CALLE 25,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 CALLE 25, Cali, Valle del Cauca","Calle 25, El Ingenio, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760026, Colombia","(3.3832363, -76.5250386, 0.0)",3.3832363,-76.5250386,0.0
12494,2013,24.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 CALLE 29,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 CALLE 29, Cali, Valle del Cauca","Calle 29, La Fortaleza, Comuna 11, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760020, Colombia","(3.4256419, -76.5154355, 0.0)",3.4256419,-76.5154355,0.0
11554,2012,30.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SAN FERNANDO VIEJO,AV 5 CON 36,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,OFICIAL,CHOQUE CON OTRO VEHICULO,"AV 5 CON 36, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
736,2007,16.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5 N C 21,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 N C 21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11492,2012,33.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 5 N CALLE 2,URBANA,PASAJERO,AUTOMOVIL ,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 N CALLE 2, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6050,2010,69.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5 N CALLE 23 NORTE,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 N CALLE 23 NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4442,2009,32.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,LA FLORA,AV 5 N CALLE 52,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 N CALLE 52, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6464,2010,41.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5 N CON  CALLE 18 NORTE,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 N CON  CALLE 18 NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
357,2007,37.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5 N CON CL 22,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 N CON CL 22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
7337,2010,29.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5 NORTE CALLE 22,URBANA,CONDUCTOR,AUTOMÓVIL (INCLUYE TAXIS),PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 NORTE CALLE 22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9528,2011,26.0,MASCULINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5 NORTE CALLE 22,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 NORTE CALLE 22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4743,2009,80.0,FEMENINO,COLOMBIA ,SEPARADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5 NORTE CALLE 23 N,URBANA,PEATON,,,ATROPELLO,"AV 5 NORTE CALLE 23 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6092,2010,36.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 5 NORTE CALLE 25 NORTE,URBANA,CONDUCTOR,MICROBÚS,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 NORTE CALLE 25 NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
8925,2011,23.0,FEMENINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5 NORTE CON 18,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 NORTE CON 18, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11290,2012,23.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 5 NORTE CON 20 NORTE,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 NORTE CON 20 NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
949,2007,33.0,FEMENINO,COLOMBIA ,SEPARADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,AV 5 NORTE CON CLL 18,AV 5 NORTE CON CLL 18,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 NORTE CON CLL 18, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2932,2008,30.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,LA CAMPIÑA,AV 5 NRTE  CLLE 42,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 NRTE  CLLE 42, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3286,2008,37.0,FEMENINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE  ENTRE CALLES 21 Y 22 OESTE,URBANA,PASAJERO,BUSETA,PÚBLICO,CAÍDA DEL OCUPANTE,"AV 5 OESTE  ENTRE CALLES 21 Y 22 OESTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
522,2007,77.0,FEMENINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE · 25 - 34,URBANA,PASAJERO,BUSETA,PUBLICO,HUNDIMIENTO,"AV 5 OESTE · 25 - 34, Cali, Valle del Cauca","Avenida 5 Oeste, Normandía, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760045, Colombia","(3.4529231, -76.5433305, 0.0)",3.4529231,-76.5433305,0.0
10840,2012,29.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE 22A 23 OESTE,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,OFICIAL,CHOQUE CON OTRO VEHICULO,"AV 5 OESTE 22A 23 OESTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
10365,2012,66.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE 24-19,URBANA,PEATÓN,SIN INFORMACION ,,ATROPELLO,"AV 5 OESTE 24-19, Cali, Valle del Cauca","Avenida 5 Oeste, Normandía, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760045, Colombia","(3.4529231, -76.5433305, 0.0)",3.4529231,-76.5433305,0.0
11519,2012,40.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE 25-89,URBANA,PASAJERO,CAMPERO ,PÚBLICO,VOLCAMIENTO,"AV 5 OESTE 25-89, Cali, Valle del Cauca","Avenida 5 Oeste, Normandía, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760045, Colombia","(3.4529231, -76.5433305, 0.0)",3.4529231,-76.5433305,0.0
7296,2010,60.0,MASCULINO,COLOMBIA ,SEPARADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE CALL 19,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 OESTE CALL 19, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
7481,2010,35.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,PALERMO,AV 5 OESTE CALLE 13,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 OESTE CALLE 13, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
936,2007,45.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE CALLE 13-20,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 OESTE CALLE 13-20, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
7744,2010,65.0,FEMENINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE CALLE 25,URBANA,PEATON,SIN DATO,NO APLICA,ATROPELLO,"AV 5 OESTE CALLE 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
12492,2013,17.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE CALLE 29,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 OESTE CALLE 29, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
13369,2013,52.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE CON 22,URBANA,PASAJERO,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 OESTE CON 22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
12044,2012,36.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE CON 22-A-85,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5 OESTE CON 22-A-85, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
477,2007,16.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE CON 23,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 OESTE CON 23, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
13368,2013,52.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE CON CALLE 22,URBANA,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5 OESTE CON CALLE 22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
5562,2009,6.0,FEMENINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 5 OESTE F  NRO 46 24,URBANA,PEATON,,,ATROPELLO,"AV 5 OESTE F  NRO 46 24, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
8872,2011,14.0,FEMENINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,PORTADA AL MAR,AV 5 OESTE N° 7 - 29,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CAÍDA DEL OCUPANTE,"AV 5 OESTE N° 7 - 29, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
13041,2013,27.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5° A NORTE  CLLE 23 NORTE,URBANA,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5° A NORTE  CLLE 23 NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
14249,2013,59.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5°BN  CLLE 22,URBANA,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE ,"AV 5°BN  CLLE 22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
12311,2012,54.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 5AN   23-52,URBANA,PEATÓN,SIN INFORMACION ,,ATROPELLO,"AV 5AN   23-52, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11216,2012,20.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,LA FLORA,AV 5AN CALLE 44N,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5AN CALLE 44N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3097,2008,53.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5AN CLL 23N,URBANA,PASAJERO,AUTOMÓVIL (INCLUYE TAXIS),PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5AN CLL 23N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3952,2008,39.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5B  CON CL 22,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5B  CON CL 22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11063,2012,38.0,FEMENINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5BN CALLE 22N,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5BN CALLE 22N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2578,2008,23.0,FEMENINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5N  23-22,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5N  23-22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2577,2008,31.0,MASCULINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5N  NO 22-23,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5N  NO 22-23, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
12314,2012,25.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5N CALLE 18,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5N CALLE 18, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2686,2008,69.0,FEMENINO,COLOMBIA ,VIUDO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5N CON C 19,URBANA,PEATON,,,ATROPELLO,"AV 5N CON C 19, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6659,2010,42.0,MASCULINO,COLOMBIA ,SEPARADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 5N CON CL 18,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5N CON CL 18, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
12248,2012,38.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 5N CON CL 18 N,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5N CON CL 18 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11323,2012,42.0,MASCULINO,COLOMBIA ,VIUDO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 5N CON CL 21,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5N CON CL 21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4212,2009,31.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5N CON CL 21 AN,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 5N CON CL 21 AN, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6508,2010,24.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 5TA NORTE CON CLLE 21,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 5TA NORTE CON CLLE 21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2362,2008,49.0,FEMENINO,COLOMBIA ,SEPARADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV 6  CALLE 16,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6  CALLE 16, Cali, Valle del Cauca","Calle 16, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760026, Colombia","(3.3685878, -76.5295399, 0.0)",3.3685878,-76.5295399,0.0
3720,2008,33.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 6  CALLE 27,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6  CALLE 27, Cali, Valle del Cauca","Calle 27, El Jardín, Comuna 11, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760024, Colombia","(3.4247515, -76.5170429, 0.0)",3.4247515,-76.5170429,0.0
9897,2011,29.0,FEMENINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 6  CALLE 44,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6  CALLE 44, Cali, Valle del Cauca","Calle 44, La Alianza, Comuna 4, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760003, Colombia","(3.468111, -76.5090247, 0.0)",3.468111,-76.5090247,0.0
5476,2009,7.0,MASCULINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 6  CL 21,URBANA,PEATON,,,ATROPELLO,"AV 6  CL 21, Cali, Valle del Cauca","Calle 21, Sucre, Comuna 9, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760044, Colombia","(3.4439741, -76.5212945, 0.0)",3.4439741,-76.5212945,0.0
1441,2007,41.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACIÓN,AV 6  ENTR  28 Y 29,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6  ENTR  28 Y 29, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6299,2010,34.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 6 # CON CALLE 13,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 6 # CON CALLE 13, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
549,2007,69.0,FEMENINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 6 · CON CLL 19,URBANA,PEATON,SI,SI,ATROPELLO,"AV 6 · CON CLL 19, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6269,2010,28.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 6 A N CALLE 22,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 6 A N CALLE 22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2602,2008,26.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV 6 A N CALLE 24 A N,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6 A N CALLE 24 A N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
503,2007,44.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 6 A NORTE CLLE 26 NORTE,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6 A NORTE CLLE 26 NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3955,2008,45.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SANTAMONICA NORTE,AV 6 AN  CALLE 29,URBANA,CONDUCTOR,AUTOMÓVIL (INCLUYE TAXIS),PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6 AN  CALLE 29, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9909,2011,33.0,MASCULINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 6 AN CALLE 25,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6 AN CALLE 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4209,2009,29.0,FEMENINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,SANTA MONICA,AV 6 AN CON CL 27N,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6 AN CON CL 27N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9513,2011,27.0,MASCULINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,SANTA MONICA,AV 6 ANORTE CALLE 24,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6 ANORTE CALLE 24, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9389,2011,44.0,MASCULINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,SANTA MONICA,AV 6 B  CALLE 25 A,URBANA,PEATÓN,SIN INFORMACIÓN,SIN INFORMACIÓN,ATROPELLO,"AV 6 B  CALLE 25 A, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4637,2009,22.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,LA CAMPIÑA,AV 6 B IS CALLE 35,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6 B IS CALLE 35, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2549,2008,41.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SANTA MONICA,AV 6 BIS CON CALLE 34,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 6 BIS CON CALLE 34, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
