ID,AÑO,MES,DIA MES,DIA SEMANA,EDAD,SEXO,ESTADO CIVIL,CIUDAD,PAIS,HORA,MUNICIPIOH,DEPARTAMENTOHECHO,BARRIOHECHO,DIRECCION ,ÁREA HECHO,CONDICION VICTIMA,VEHICULO1,SERVICIO,CLASE ACCIDENTE,Dir_Concatenada,localizacion,punto,lat,long,alt
568,2008,8,17,1,37,F,SIN INFORMACION,CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10  NRO 9C -85,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 10  NRO 9C -85, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1876,2012,7,8,1,17,F,SOLTERO (A),CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 # 33-51,Urbano,PASAJERO,MOTOCICLETA,SIN INFORMACIÓN,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 10 # 33-51, Cali, Valle del Cauca","Calle 10, Panamericano, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760041, Colombia","(3.418894, -76.5358522, 0.0)",3.418894,-76.5358522,0.0
1585,2009,4,30,5,40,M,UNION LIBRE,CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 10 CARRERA 33,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 10 CARRERA 33, Cali, Valle del Cauca","Parada MIO - Calle 10 entre Carrera 33 y 32A, Calle 10, Colseguros, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760041, Colombia","(3.4260317, -76.5333472, 0.0)",3.4260317,-76.5333472,0.0
1633,2009,10,22,5,45,M,CASADO (A),CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,CLINICA DEL ROSARIO,CALLE 10 CARRERA 33,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 10 CARRERA 33, Cali, Valle del Cauca","Parada MIO - Calle 10 entre Carrera 33 y 32A, Calle 10, Colseguros, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760041, Colombia","(3.4260317, -76.5333472, 0.0)",3.4260317,-76.5333472,0.0
669,2009,1,23,6,68,M,CASADO (A),CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 CARRERA 46 -47,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 10 CARRERA 46 -47, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1328,2013,3,20,4,18,F,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 10 CON CARRERA 24,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 10 CON CARRERA 24, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
199,2011,12,17,7,19,M,SOLTERO (A),CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 CON CARRERA 32,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 10 CON CARRERA 32, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1267,2011,12,17,7,32,M,SOLTERO (A),CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 CON CARRERA 32,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 10 CON CARRERA 32, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1275,2011,2,8,3,37,M,CASADO (A),CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 CON CARRERA 37,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 10 CON CARRERA 37, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1916,2012,9,3,2,86,F,CASADO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LOS CAMBULOS,CALLE 10 CON CARRERA 44 Y 45,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 10 CON CARRERA 44 Y 45, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1947,2012,10,30,3,27,M,SOLTERO (A),CALI,COLOMBIA,2.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 CON CARRERA 53 # 53-74,Urbano,PASAJERO,AUTOMÓVIL,PARTICULAR,VOLCAMIENTO,"CALLE 10 CON CARRERA 53 # 53-74, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
57,2007,6,30,7,61,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LOS FUNDADORES,CALLE 10 CON CARRERA 62,Urbano,PEATON,,,ATROPELLO,"CALLE 10 CON CARRERA 62, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1248,2011,10,18,3,39,M,CASADO (A),CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 CON CARRERAS 32 Y 31,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 10 CON CARRERAS 32 Y 31, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1434,2013,8,20,3,64,F,CASADO (A),CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 10 CON CARRERAS 32 Y 33,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 10 CON CARRERAS 32 Y 33, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1458,2013,9,15,1,40,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 10 CON CRA 32,Urbano,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,"CALLE 10 CON CRA 32, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1297,2013,1,27,1,59,F,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 CON CRA 32A,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 10 CON CRA 32A, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
954,2010,5,24,2,34,M,CASADO (A),CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 CON CRA 53,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 10 CON CRA 53, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1368,2013,5,13,2,37,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 CON CRA 56,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 10 CON CRA 56, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1689,2010,6,19,7,29,M,SOLTERO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 CON CRAS 34 Y 35,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 10 CON CRAS 34 Y 35, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1384,2013,6,12,4,70,M,CASADO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 CRA 12,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 10 CRA 12, Cali, Valle del Cauca","Calle 10, Panamericano, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760041, Colombia","(3.418894, -76.5358522, 0.0)",3.418894,-76.5358522,0.0
728,2009,5,2,7,58,M,VIUDO (A),CALI,COLOMBIA,20.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 CRA 32,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 10 CRA 32, Cali, Valle del Cauca","Calle 10, Panamericano, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760041, Colombia","(3.418894, -76.5358522, 0.0)",3.418894,-76.5358522,0.0
768,2009,7,4,7,48,M,SOLTERO (A),CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 CRA 32,Urbano,CONDUCTOR,AUTOMOVIL,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 10 CRA 32, Cali, Valle del Cauca","Calle 10, Panamericano, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760041, Colombia","(3.418894, -76.5358522, 0.0)",3.418894,-76.5358522,0.0
1813,2012,2,26,1,41,M,UNION LIBRE,CALI,COLOMBIA,1.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 CRA 39,Urbano,CONDUCTOR,MOTOCICLETA,SIN INFORMACIÓN,CHOQUE CON OTRO VEHICULO,"CALLE 10 CRA 39, Cali, Valle del Cauca","Calle 10, Panamericano, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760041, Colombia","(3.418894, -76.5358522, 0.0)",3.418894,-76.5358522,0.0
811,2009,9,14,2,72,M,CASADO (A),CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 CRA 5OA-52,Urbano,CONDUCTOR,MOTO O MOTO CARRO,SIN INFORMACION,CHOQUE CON OTRO VEHICULO,"CALLE 10 CRA 5OA-52, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
723,2009,4,17,6,19,M,SOLTERO (A),CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,EL LIMONAR,CALLE 10 CRA 72,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 10 CRA 72, Cali, Valle del Cauca","Calle 10, Panamericano, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760041, Colombia","(3.418894, -76.5358522, 0.0)",3.418894,-76.5358522,0.0
1103,2011,1,7,6,25,M,SOLTERO (A),CALI,COLOMBIA,1.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 ENTRE CARRERA 35 Y 38,Urbano,CONDUCTOR,AUTOMÓVIL,PARTICULAR,VOLCAMIENTO,"CALLE 10 ENTRE CARRERA 35 Y 38, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1307,2013,2,13,4,54,M,SIN INFORMACION,CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 10 ENTRE CARRERA 47A Y 48,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 10 ENTRE CARRERA 47A Y 48, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1456,2013,9,13,6,24,M,SIN INFORMACION,CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 ENTRE CRAS 73 Y 71,Urbano,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,"CALLE 10 ENTRE CRAS 73 Y 71, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
684,2009,2,18,4,64,M,SIN INFORMACION,CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,EL TRONCAL,CALLE 10 FRENTE 49B-29,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 10 FRENTE 49B-29, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1731,2011,2,17,5,59,M,UNION LIBRE,CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 FRENTE AL NRO 32A-18,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 10 FRENTE AL NRO 32A-18, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1954,2012,11,16,6,75,M,CASADO (A),CALI,COLOMBIA,14.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SD,CALLE 10 N 33 41,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 10 N 33 41, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
110,2008,8,23,7,17,M,SIN INFORMACION,CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 10 N° 33-51,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 10 N° 33-51, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1332,2013,3,24,1,43,M,CASADO (A),CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,CLINICA DEL ROSARIO,CALLE 10 N° 33-51,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 10 N° 33-51, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1955,2012,11,16,6,22,F,SOLTERO (A),CALI,COLOMBIA,14.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 NO 33-51,Urbano,PASAJERO,MOTO TAXI,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 10 NO 33-51, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
117,2008,10,6,2,65,F,SIN INFORMACION,CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 NRO 33-51,Urbano,PEATON,,,ATROPELLO,"CALLE 10 NRO 33-51, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1778,2011,4,24,1,29,F,UNION LIBRE,CALI,COLOMBIA,10.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 NRO 33-51,Urbano,CONDUCTOR,MOTO O MOTO CARRO,SIN INFORMACIÓN,VOLCAMIENTO,"CALLE 10 NRO 33-51, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
707,2009,3,25,4,70,F,CASADO (A),CALI,COLOMBIA,10.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 NRO 33-97,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 10 NRO 33-97, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
562,2008,8,6,4,78,M,SIN INFORMACION,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 NRO 33A Y 33B,Urbano,PEATON,,,ATROPELLO,"CALLE 10 NRO 33A Y 33B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1028,2010,9,27,2,66,M,VIUDO (A),CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 10 NRO 40A-70,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 10 NRO 40A-70, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1448,2013,9,5,5,27,M,SIN INFORMACION,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 10 NRO 64-15,Urbano,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,"CALLE 10 NRO 64-15, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
708,2009,3,25,4,38,F,UNION LIBRE,CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,DEPARTAMENTAL,CALLE 10 NRO. 46-120,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 10 NRO. 46-120, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2029,2009,6,12,6,64,M,CASADO (A),CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 10 TRANS 10,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 10 TRANS 10, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1906,2012,8,20,2,44,F,SIN INFORMACION,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,COMPARTIR,CALLE 102 H CON TRANSVERSAL 23,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 102 H CON TRANSVERSAL 23, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1174,2011,6,16,5,23,M,SOLTERO (A),CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 103 CARRERA 27D Y 27C,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 103 CARRERA 27D Y 27C, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1470,2013,10,5,7,64,F,SEPARADO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,COLSEGUROS,CALLE 10A 29A-39,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 10A 29A-39, Cali, Valle del Cauca","Calle 10A, El Gran Limonar - Cataya, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760033, Colombia","(3.3975126, -76.5412894, 0.0)",3.3975126,-76.5412894,0.0
1902,2012,8,13,2,26,M,CASADO (A),CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 11 CON CARRERA 16,Urbano,CONDUCTOR,MOTOCICLETA,SIN INFORMACIÓN,CHOQUE CON OTRO VEHICULO,"CALLE 11 CON CARRERA 16, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
927,2010,4,23,6,51,M,CASADO (A),CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 11 N° 48-25,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 11 N° 48-25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1375,2013,5,20,2,22,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 11 OESTE   CON CRA 36,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 11 OESTE   CON CRA 36, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
647,2008,12,21,1,45,M,SIN INFORMACION,CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 11 OESTE CRA 35 Y 35A,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 11 OESTE CRA 35 Y 35A, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1295,2013,1,23,4,26,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 112 CARRERA 26 K,Urbano,CONDUCTOR,MOTO O MOTO CARRO,SIN INFORMACIÓN,CHOQUE CON OTRO VEHÍCULO,"CALLE 112 CARRERA 26 K, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
518,2008,5,18,1,33,M,SIN INFORMACION,CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 112 CON CRA 25,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 112 CON CRA 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1673,2010,1,26,3,37,F,SIN INFORMACION,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 112 CRA 25,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 112 CRA 25, Cali, Valle del Cauca","Calle 112, Ciudadela del Rio - CVC, Comuna 21, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760021, Colombia","(3.4272069, -76.4680839, 0.0)",3.4272069,-76.4680839,0.0
22,2010,1,24,1,47,M,SOLTERO (A),CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 112 ENTRE CRAS  26Ñ Y 26 N,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 112 ENTRE CRAS  26Ñ Y 26 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1897,2012,8,7,3,48,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LIBERTADORES,CALLE 12  FRENTE AL NRO  26H-05,Urbano,CONDUCTOR,MOTOCICLETA,PARTICULAR,VOLCAMIENTO,"CALLE 12  FRENTE AL NRO  26H-05, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1510,2013,11,19,3,32,M,SOLTERO (A),CALI,COLOMBIA,3.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 121 ENTRE CARRERAS 26 Y 26B,Urbano,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,"CALLE 121 ENTRE CARRERAS 26 Y 26B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1479,2013,10,21,2,2,M,NO APLICA,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,POTRERO GRANDE,CALLE 123  CON CRA 28D2,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 123  CON CRA 28D2, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1665,2009,12,25,6,24,M,SOLTERO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 123  CRAS 26 BIS Y 26A,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 123  CRAS 26 BIS Y 26A, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
581,2008,9,8,2,101,M,SIN INFORMACION,CALI,COLOMBIA,14.0,SANTIAGO DE CALI,VALLE DEL CAUCA,COLSEGUROS,CALLE 12B  29-78,Urbano,PEATON,,,ATROPELLO,"CALLE 12B  29-78, Cali, Valle del Cauca","Calle 12B, Jockey Club II, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760032, Colombia","(3.3635333, -76.5387668, 0.0)",3.3635333,-76.5387668,0.0
1463,2013,9,22,1,64,M,SIN INFORMACION,CALI,COLOMBIA,20.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 13 23A-40,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 13 23A-40, Cali, Valle del Cauca","Calle 13, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 720001, Colombia","(3.3447774, -76.5393787, 0.0)",3.3447774,-76.5393787,0.0
1063,2010,12,4,7,41,M,CASADO (A),CALI,COLOMBIA,3.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 13 44A-29,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 13 44A-29, Cali, Valle del Cauca","Calle 13, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 720001, Colombia","(3.3447774, -76.5393787, 0.0)",3.3447774,-76.5393787,0.0
1048,2010,11,7,1,74,M,UNION LIBRE,CALI,COLOMBIA,10.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 13 CARRERA 20 Y 21,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 13 CARRERA 20 Y 21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
961,2010,6,6,1,41,M,UNION LIBRE,CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 13 CARRERA 70,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 13 CARRERA 70, Cali, Valle del Cauca","Parada MIO - Calle 13 entre Carrera 70 y 68, Calle 13, Los Portales del Nuevo Rey, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760033, Colombia","(3.3942824, -76.5380518, 0.0)",3.3942824,-76.5380518,0.0
